Run,Model,Accuracy,Precision,Recall,F1,Train Accuracy,Train Loss,Val Accuracy,Val Loss
12,MobileNet (Mel),0.9553571428571429,0.9549411162314388,0.9472222222222223,0.9476272765890252,1.0,3.38531435772893e-06,0.9553571343421936,0.1742851585149765
12,MobileNet (MFCC),0.9553571428571429,0.9591097308488613,0.9498172514619884,0.9514137793707688,1.0,1.5163715033850167e-05,0.9553571343421936,0.09683538228273392
13,MobileNet (Mel),0.9732142857142857,0.9748366013071896,0.9752558479532164,0.9741469291872518,1.0,2.3568632968817838e-05,0.9732142686843872,0.07543249428272247
13,MobileNet (MFCC),0.9464285714285714,0.9529728020240356,0.946536212325686,0.9476137182489642,1.0,4.750470907310955e-06,0.9464285969734192,0.20759887993335724
14,MobileNet (Mel),0.9732142857142857,0.9757936507936509,0.9729166666666668,0.9734448331132972,1.0,3.2223676953435643e-06,0.9732142686843872,0.14281365275382996
14,MobileNet (MFCC),0.9732142857142857,0.9657738095238096,0.9679908906882592,0.966224288804934,1.0,1.0914707672782242e-05,0.9732142686843872,0.12799160182476044
15,MobileNet (Mel),0.9553571428571429,0.967304625199362,0.9521564327485379,0.9588916573870616,1.0,2.573062010924332e-05,0.9375,0.2307300865650177
15,MobileNet (MFCC),0.9910714285714286,0.9946236559139785,0.9912280701754387,0.9927632550583371,1.0,2.3980572223081253e-05,0.9732142686843872,0.08458804339170456
16,MobileNet (Mel),0.9464285714285714,0.9443376845753756,0.9346575573549258,0.9381561156888886,1.0,3.153829538860009e-06,0.9464285969734192,0.3596213459968567
16,MobileNet (MFCC),0.9553571428571429,0.9573183760683762,0.9481078497525867,0.9517829243635695,1.0,2.9196794457675423e-06,0.9553571343421936,0.19191743433475494
17,MobileNet (Mel),0.9464285714285714,0.9553998632946,0.9417397660818713,0.9469840508557992,1.0,2.2822670871391892e-05,0.9553571343421936,0.253587007522583
17,MobileNet (MFCC),0.9375,0.9459595959595961,0.9272745164192533,0.9344708994708996,1.0,2.1658948753611185e-05,0.9464285969734192,0.4467872083187103
18,MobileNet (Mel),0.9821428571428571,0.9827188940092166,0.9777777777777779,0.9791901581519068,1.0,3.6690678371087415e-06,0.9821428656578064,0.09026016294956207
18,MobileNet (MFCC),0.9910714285714286,0.9916666666666667,0.9895833333333334,0.9903501516404742,1.0,4.247236574883573e-06,0.9910714030265808,0.022651374340057373
19,MobileNet (Mel),0.9821428571428571,0.9797619047619048,0.9856725146198831,0.9822242929587564,1.0,4.174740388407372e-05,0.9821428656578064,0.07491451501846313
19,MobileNet (MFCC),0.9910714285714286,0.9880952380952381,0.9944444444444445,0.991002301736765,1.0,2.5401159291504882e-05,0.9821428656578064,0.09224593639373779
20,MobileNet (Mel),0.9732142857142857,0.9757936507936509,0.9705128205128205,0.972154510532652,1.0,3.442112074480974e-06,0.9732142686843872,0.2652343213558197
20,MobileNet (MFCC),0.9642857142857143,0.9583333333333334,0.9576923076923077,0.9575170215848182,1.0,3.3055712265195325e-06,0.9642857313156128,0.25483232736587524
21,MobileNet (Mel),0.9821428571428571,0.9782913165266107,0.9777777777777779,0.9768718935385602,1.0,1.7103811842389405e-05,0.9821428656578064,0.049771618098020554
21,MobileNet (MFCC),0.9821428571428571,0.9791666666666666,0.9767628205128206,0.9775403225806452,1.0,1.3675820810021833e-05,0.9821428656578064,0.0446404404938221
22,MobileNet (Mel),0.9553571428571429,0.9636844636844636,0.9498172514619884,0.9550960330530224,1.0,2.9338303647818975e-05,0.9464285969734192,0.1878950148820877
22,MobileNet (MFCC),0.9821428571428571,0.9841269841269842,0.9801169590643274,0.9814150357253806,1.0,1.918405541800894e-05,0.9821428656578064,0.0462396964430809
23,MobileNet (Mel),0.9464285714285714,0.9496639784946237,0.9426169590643275,0.9427680175842981,1.0,6.7735281845671125e-06,0.9464285969734192,0.19101651012897491
23,MobileNet (MFCC),0.9464285714285714,0.941468253968254,0.9425522941970309,0.9408877860490764,1.0,1.9092756701866165e-05,0.9464285969734192,0.18346960842609406
24,MobileNet (Mel),0.9642857142857143,0.964957264957265,0.9600961538461538,0.9619534525541199,1.0,1.1414818800403737e-05,0.9642857313156128,0.26544350385665894
24,MobileNet (MFCC),0.9642857142857143,0.9721420486700624,0.9624353351327036,0.9667148338377708,1.0,3.8005250644346233e-06,0.9642857313156128,0.5293516516685486
25,MobileNet (Mel),0.9375,0.935233918128655,0.9321356275303644,0.9319593191644008,1.0,2.1270365323289298e-05,0.9464285969734192,0.22161957621574402
25,MobileNet (MFCC),0.9196428571428571,0.9205058000717393,0.9161718398560504,0.9138277722472431,1.0,3.370909553268575e-06,0.9196428656578064,0.622563898563385
26,MobileNet (Mel),0.9910714285714286,0.9916666666666667,0.9944444444444445,0.9929016369694336,1.0,4.006159088021377e-06,0.9910714030265808,0.02893233858048916
26,MobileNet (MFCC),0.9642857142857143,0.9725806451612904,0.9664839181286551,0.9691019172774858,1.0,1.8495476979296654e-05,0.9464285969734192,0.16959701478481293
27,MobileNet (Mel),0.9732142857142857,0.9724014336917562,0.9680555555555556,0.9685047601101869,1.0,1.8650242054718547e-05,0.9732142686843872,0.12255098670721054
27,MobileNet (MFCC),0.9553571428571429,0.9588675991052901,0.9481725146198831,0.9521287022421204,1.0,1.0378748811490368e-05,0.9553571343421936,0.2074347287416458
28,MobileNet (Mel),0.9910714285714286,0.9916666666666667,0.9944444444444445,0.9929016369694336,1.0,3.575991740945028e-06,0.9910714030265808,0.030008485540747643
28,MobileNet (MFCC),0.9910714285714286,0.9916666666666667,0.9944444444444445,0.9929016369694336,1.0,3.2994405501085566e-06,0.9910714030265808,0.05784931778907776
29,MobileNet (Mel),0.9821428571428571,0.985851726089417,0.9801169590643274,0.9827487033014984,1.0,3.198633976353449e-06,0.9821428656578064,0.102519690990448
29,MobileNet (MFCC),0.9642857142857143,0.9668458781362007,0.9551703778677463,0.9583465069319116,1.0,3.623197471824824e-06,0.9642857313156128,0.08013953268527985
30,MobileNet (Mel),0.9821428571428571,0.9827188940092166,0.9777777777777779,0.9791901581519068,1.0,3.6690678371087415e-06,0.9821428656578064,0.09026016294956207
30,MobileNet (MFCC),0.9910714285714286,0.9916666666666667,0.9895833333333334,0.9903501516404742,1.0,4.247236574883573e-06,0.9910714030265808,0.022651374340057373
