Run,Model,Accuracy,Precision,Recall,F1,Train Accuracy,Train Loss,Val Accuracy,Val Loss
19,MobileNet (MFCC),0.9196428571428571,0.9217074592074592,0.9104897660818713,0.9136248026681842,1.0,0.00786428153514862,0.9196428656578064,0.2447776049375534
20,MobileNet (Mel),0.8839285714285714,0.9062271062271062,0.878736504723347,0.8883644527660756,0.9977628588676453,0.027285626158118248,0.8839285969734192,0.433718204498291
20,MobileNet (MFCC),0.9017857142857143,0.9065867955573838,0.8931370895186684,0.8974858474858477,1.0,0.006773809902369976,0.9017857313156128,0.2591542601585388
21,MobileNet (Mel),0.8839285714285714,0.9169712475633528,0.8722194107062529,0.8884513483537985,1.0,0.02979322336614132,0.8839285969734192,0.38951635360717773
21,MobileNet (MFCC),0.9196428571428571,0.9345179738562092,0.9145271030139451,0.9223686192839419,1.0,0.007259532809257507,0.9196428656578064,0.23131704330444336
22,MobileNet (Mel),0.9285714285714286,0.9284807561017239,0.9258856275303643,0.9266487198051642,1.0,0.03483053669333458,0.9285714030265808,0.2576717436313629
22,MobileNet (MFCC),0.9107142857142857,0.9159844979304682,0.9000618533513269,0.9046070683123665,1.0,0.007424871437251568,0.9107142686843872,0.19883610308170319
23,MobileNet (Mel),0.9464285714285714,0.9605091159270726,0.9376911830859199,0.9477640736427547,1.0,0.024129586294293404,0.9464285969734192,0.21112649142742157
23,MobileNet (MFCC),0.9553571428571429,0.9574719531276008,0.9561403508771931,0.9561548763446952,1.0,0.006777236703783274,0.9553571343421936,0.16853229701519012
24,MobileNet (Mel),0.9464285714285714,0.9589460784313726,0.952156432748538,0.9549357825567503,1.0,0.018768299371004105,0.9464285969734192,0.25066348910331726
24,MobileNet (MFCC),0.9285714285714286,0.9527629233511586,0.9274122807017545,0.935713797363633,1.0,0.007793125230818987,0.9285714030265808,0.13368046283721924
25,MobileNet (Mel),0.8928571428571429,0.9019325037707392,0.8835976158344581,0.8902815934065934,1.0,0.016481226310133934,0.8928571343421936,0.2691429555416107
25,MobileNet (MFCC),0.9107142857142857,0.9220238095238096,0.9033428924876294,0.9108180761406568,1.0,0.007240717299282551,0.9107142686843872,0.2487158328294754
26,MobileNet (Mel),0.875,0.895911118608487,0.8683198380566801,0.8783876538867464,0.9977628588676453,0.03334756940603256,0.875,0.402286559343338
26,MobileNet (MFCC),0.9464285714285714,0.9553998632946001,0.9383856275303645,0.9456307435254804,1.0,0.007334954105317593,0.9464285969734192,0.2165350466966629
27,MobileNet (Mel),0.8928571428571429,0.9014155982905984,0.8957236842105263,0.895733634644925,1.0,0.047931358218193054,0.8839285969734192,0.39219680428504944
27,MobileNet (MFCC),0.9375,0.9446184246194232,0.9450292397660819,0.9441035801403935,1.0,0.007723690010607243,0.9375,0.18943043053150177
28,MobileNet (Mel),0.8928571428571429,0.8882643040238166,0.8858636977058029,0.8852057568785351,1.0,0.040797267109155655,0.8928571343421936,0.3862846791744232
28,MobileNet (MFCC),0.9375,0.9466269841269842,0.9201276428250112,0.9294092507539212,1.0,0.00727427052333951,0.9375,0.2420182079076767
29,MobileNet (Mel),0.8839285714285714,0.9132936507936508,0.8868870895186683,0.896572674807969,1.0,0.03729065880179405,0.875,0.37493762373924255
29,MobileNet (MFCC),0.9196428571428571,0.9258207070707071,0.916374269005848,0.9143473905137193,1.0,0.007757983170449734,0.9196428656578064,0.19151370227336884
30,MobileNet (Mel),0.8928571428571429,0.9375,0.8860098965362123,0.9046778711484594,1.0,0.014171277172863483,0.8928571343421936,0.32326099276542664
30,MobileNet (MFCC),0.9553571428571429,0.9663299663299663,0.9561403508771931,0.9602817102817104,1.0,0.007663220167160034,0.9553571343421936,0.14542709290981293
